DDQ01	DDQ01	2022-12-05	2022-12-01	USD	4	FOREIGN CURRENCY SOLD DEAL OF 1 DEC 22 TRY/USD RATE 18.615188 WITH NORTHERN TRUST COMPANY, CHICAGO BUY TRY:SELL USD	DI	DOUBLE RIVER INVESTMENTS	2022-12-05	X24L9K9	 	F6A7THZU	FX	-44110.23	 000000004	S	U.S. DOLLARS	 596483579	2022-12-02-17.51.58.149786	 000000002	USD	-44110.23	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	USD	4	FOREIGN CURRENCY SOLD DEAL OF 1 DEC 22 TRY/USD RATE 18.615188 WITH NORTHERN TRUST COMPANY, CHICAGO BUY TRY:SELL USD	DI	DOUBLE RIVER INVESTMENTS	2022-12-05	X24L9K4	 	F705868U	FX	-50711.44	 000000004	S	U.S. DOLLARS	 596483578	2022-12-02-17.51.58.149786	 000000002	USD	-50711.44	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	USD	4	FOREIGN CURRENCY SOLD DEAL OF 1 DEC 22 TRY/USD RATE 18.615188 WITH NORTHERN TRUST COMPANY, CHICAGO BUY TRY:SELL USD	DI	DOUBLE RIVER INVESTMENTS	2022-12-05	X24L9KK	 	F533442U	FX	-85610.81	 000000004	S	U.S. DOLLARS	 596483577	2022-12-02-17.51.58.149786	 000000002	USD	-85610.81	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	USD	4	FOREIGN CURRENCY SOLD DEAL OF 1 DEC 22 TRY/USD RATE 18.615188 WITH NORTHERN TRUST COMPANY, CHICAGO BUY TRY:SELL USD	DI	DOUBLE RIVER INVESTMENTS	2022-12-05	X24L9KJ	 	F570106U	FX	-38384.15	 000000004	S	U.S. DOLLARS	 596483576	2022-12-02-17.51.58.149786	 000000002	USD	-38384.15	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	USD	4	FOREIGN CURRENCY SOLD DEAL OF 1 DEC 22 TRY/USD RATE 18.615188 WITH NORTHERN TRUST COMPANY, CHICAGO BUY TRY:SELL USD	DI	DOUBLE RIVER INVESTMENTS	2022-12-05	X24L9KH	 	F0A7SE3U	FX	-135449.02	 000000004	S	U.S. DOLLARS	 596483575	2022-12-02-17.51.58.149786	 000000002	USD	-135449.02	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	USD	4	FOREIGN CURRENCY SOLD DEAL OF 1 DEC 22 TRY/USD RATE 18.615188 WITH NORTHERN TRUST COMPANY, CHICAGO BUY TRY:SELL USD	DI	DOUBLE RIVER INVESTMENTS	2022-12-05	X24L9KG	 	F533561W	FX	-58396.19	 000000004	S	U.S. DOLLARS	 596483574	2022-12-02-17.51.58.149786	 000000002	USD	-58396.19	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	USD	4	FOREIGN CURRENCY SOLD DEAL OF 1 DEC 22 TRY/USD RATE 18.615188 WITH NORTHERN TRUST COMPANY, CHICAGO BUY TRY:SELL USD	DI	DOUBLE RIVER INVESTMENTS	2022-12-05	X24L9KF	 	F526255W	FX	-76415.08	 000000004	S	U.S. DOLLARS	 596483573	2022-12-02-17.51.58.149786	 000000002	USD	-76415.08	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	USD	4	FOREIGN CURRENCY SOLD DEAL OF 1 DEC 22 TRY/USD RATE 18.615188 WITH NORTHERN TRUST COMPANY, CHICAGO BUY TRY:SELL USD	DI	DOUBLE RIVER INVESTMENTS	2022-12-05	X24L9KD	 	F570153U	FX	-126809.26	 000000004	S	U.S. DOLLARS	 596483572	2022-12-02-17.51.58.149786	 000000002	USD	-126809.26	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	USD	4	FOREIGN CURRENCY SOLD DEAL OF 1 DEC 22 TRY/USD RATE 18.615188 WITH NORTHERN TRUST COMPANY, CHICAGO BUY TRY:SELL USD	DI	DOUBLE RIVER INVESTMENTS	2022-12-05	X24L9KC	 	F534409U	FX	-54956.31	 000000004	S	U.S. DOLLARS	 596483571	2022-12-02-17.51.58.149786	 000000002	USD	-54956.31	FM
DDQ01	DDQ01	2022-12-05	2022-12-01	USD	4	FOREIGN CURRENCY SOLD DEAL OF 1 DEC 22 TRY/USD RATE 18.615188 WITH NORTHERN TRUST COMPANY, CHICAGO BUY TRY:SELL USD	DI	DOUBLE RIVER INVESTMENTS	2022-12-05	X24L9KB	 	F2A5GSSU	FX	-46307.14	 000000004	S	U.S. DOLLARS	 596483570	2022-12-02-17.51.58.149786	 000000002	USD	-46307.14	FM
